shell,test_distance,difference
PBPA098_305MM_AP_AGINCOURT,10000,2.1320104680115026
PBPA075_305MM_AP_DREAD,10000,2.1320104680115026
PBPA115_305MM_MX_AP_BC,10000,2.1320104680115026
PIPA055_254MM_AP_NAPOLI,5000,-2.120805772623069
PJPA053_410mm_AP_APC_Type_91,20000,2.113964339742047
PZPA028_410mm_AP_IZUMO_CN,20000,2.113964339742047
PJPA137_410MM_AP_DAISEN,20000,2.113964339742047
PGPA129_420MM_AP_KURFURST,10000,2.1077088190914806
PGPA052_420MM_AP_APC_L_4_6,10000,2.1077088190914806
PXPA027_420MM_AP_APC_L_4_6,10000,2.1077088190914806
PBPA121_381MM_AP_MKII_BC,0,-2.082956042717621
PJPA033_Shell_305mm_AP_APC_41_year_Type,10000,2.08207361025865
PAPA129_Shell_406mm_AP_AP_Mk_5_Mod1,0,-2.0795533545108214
PBPA039_406MM_MI_IB_AP,15000,2.074214025275012
PAPA127_356MM_AP_OKLAHOMA,0,-2.069814813470172
PRPA036_220_AP_B_23,0,-2.0681546571458487
PRPA113_180MM_AP_CM_48,0,-2.067709686641339
PAPA129_Shell_406mm_AP_AP_Mk_5_Mod1,15000,2.061946025368022
PJPA129_150MM_60_AP_CL,5000,-2.05863938839308
PSPA015_203MM_53_1927_AP,10000,2.0506777190314462
PIPA035_203MM_53_1927_AP,10000,2.0506777190314462
PIPA039_203MM_53_AP_GORIZIA,10000,2.0506777190314462
PAPA037_Shell_203mm_AP_AP_260lbs,0,-2.048157598174427
PJPA035_Shell_356mm_AP_AP_Type_5,0,-2.0307515674371723
PRPA097_406MM_AP_B37,10000,-2.030673904652225
PBPA031_343MM_MV_IIA_AP,0,-2.0263643739184323
PBPA117_343MM_MV_AP_BC,0,-2.0263643739184323
PJPA108_410MM_AP_HIZEN,15000,2.020269238369954
PJPA124_410MM_AP_IWAMI,15000,2.020269238369954
PHPA005_283MM_AP_PZ_GR,15000,2.0083531115055564
PGPA054_283MM_AP_SCHARNHORST,15000,2.008353111505512
PSPA013_234MM_AP_6CRH,15000,2.0019951779650658
PUPA006_102MM_SAP_VAMPIRE,0,-2.001880610587614
PFPA011_155MM_50_1920_AP,0,-1.993924227227628
PWPA011_100MM_AP_47_OTO1931,5000,1.9913910275983326
PAPA103_406_AP_TST_MONTANA,0,1.987515371031967
PAPA072_406MM_AP_MISSOURI,0,1.987515371031967
PXPA087_MONTANA_H2019_AP,0,1.987515371031967
PAPA014_Shell_406mm_AP_AP_Mk_8,0,1.987515371031967
PVPA014_381MM_AP_ATLANTICO,10000,1.9846336133641618
PBPA072_381MM_AP_VANGUARD,10000,1.9846336133641618
PGPA061_305MM_AP_KA,10000,1.9845664454376077
PGPA032_305MM_AP_PZ_GR_L3_4,10000,1.9845664454376077
PGPA139_305MM_AP_A_SCHRODER,10000,1.9845664454376077
PGPA109_150MM_AP_PSGR_L3_7_C25_AUSF_C,10000,1.9780138470423259
PJPA092_310MM_AP_AZUMAYA,15000,1.9778103591496343
PJPA088_310MM_AP_AZUMAYA,15000,1.9778103591496343
PGPA116_483MM_AP_HANNOVER,15000,1.9593546798374328
PJPA110_356MM_AP_ISE,10000,1.9593380256507364
PJPA001_Shell_356mm_AP_APC_Type_91,10000,1.9593380256507364
PJPA626_356MM_AP_ISE,10000,1.9593380256507364
PJPA616_356MM_AP_ISE,10000,1.9593380256507364
PJPA115_AP_HIEI,10000,1.9593380256507364
PJPA112_356MM_AP_HYUGA,10000,1.9593380256507364
PGPA102_305MM_AP_L3_8_BRAND,15000,1.9493987105109856
PGPA090_305MM_AP_L3_8_ODIN,15000,1.9493987105109856
PGPA133_305MM_AP_L3_8_MECK,15000,1.9493987105109856
PFPA055_AP_TST_TERRIBLE,0,-1.9385622312851902
PFPA051_139MM_AP_TERRIBLE_1924,0,-1.9385622312851902
PFPA059_139MM_55_1924_AP,0,-1.9385622312851902
PRPA142_380MM_AP_SEVASTOPOL,0,-1.9372990623306774
PGPA048_380MM_AP_APC_L_4_4_B,0,-1.9356919984092391
PGPA087_380MM_AP_SIEGFRIED,0,-1.9356919984092391
PGPA001_380mm_AP_APC_L_4_4,0,-1.9356919984092391
PGPA098_380MM_AP_L_4_4_B_POMMERN,0,-1.9356919984092391
PRPA146_130MM_AP_PB46_TASH39,0,-1.931164284143172
PRPA003_130mm_AP_PB_46,0,-1.931164284143172
PZPA026_130MM_AP_SILIWANGI,0,-1.931164284143172
PRPA019_130MM_AP_NEPREM,0,-1.931164284143172
PZPA002_130_AP_ANSHAN,0,-1.931164284143172
PRPA050_AP_LGD,0,-1.931164284143172
PIPA059_406MM_AP_G_VERDI,0,-1.9300594955725003
PZPA019_130MM_AP,0,-1.9240281755667388
PJPA017_Shell_460mm_AP_APC_Type_91,15000,1.918381307774708
PXPA091_YAMATO_H2019_AP,15000,1.918381307774708
PFPA038_431MM_50_1939_AP,10000,1.9180634115783857
PXPA041_431MM_50_1939_AP,10000,1.9180634115783857
PXPA089_REPUBLIQ_H2019_AP,10000,1.9180634115783857
PFPA090_431MM_50_1939_AP_T11,10000,1.9180634115783857
PFPA013_152MM_55_1930_AP_1931,5000,1.917071515390556
PAPA117_305MM_AP_P_RICO_MK18M1,0,1.9163521483626988
PAPA088_305MM_AP_ALASKA_MK18M1,0,1.9163521483626988
PAPA137_305MM_AP_CONGRESS,0,1.9163521483626988
PAPA125_356MM_AP_FLORIDA,30000,1.9053653348173105
PAPA059_Shell_406mm_AP_AP_Mk_5,10000,1.8992012670274283
PAPA135_406MM_AP_CONSTELLATION,10000,1.8992012670274283
PAPA097_406MM_AP_WVIRGINIA,10000,1.8992012670274283
PJPA124_410MM_AP_IWAMI,0,-1.8971053453625375
PJPA108_410MM_AP_HIZEN,0,-1.8971053453625375
PJPA035_Shell_356mm_AP_AP_Type_5,10000,1.8911906413193291
PGPA137_350MM_AP_ANHALT,10000,-1.8754344566037306
PXPA023_Shell_203mm_AP_AP_Mk_21,0,1.8690511010057254
PAPA205_203MM_AP_ILLINOIS,0,1.8690511010057254
PAPA143_203MM_AP_TULSA,0,1.8690511010057254
PAPA012_Shell_203mm_AP_AP_Mk_21,0,1.8690511010057254
PAPA203_203MM_AP_MK_21_T11,0,1.8690511010057254
PAPA139_203MM_AP_ROCHESTER,0,1.8690511010057254
PRPA080_457MM_AP,0,-1.8677381900765622
PRPA144_457MM_AP_USHAKOV,0,-1.8677381900765622
PBPA033_343MM_MV_IA_AP,5000,1.8603420144875704
PXPA062_203MM_50_1924_AP,5000,1.860252815926855
PFPA092_203MM_AP_DUPLEIX,5000,1.860252815926855
PFPA019_203MM_50_1924_AP,5000,1.860252815926855
PFPA042_340MM_45_1930_AP,10000,1.8555284191759558
PIPA052_406MM_1940_AP_M_POLO,15000,1.843302200762631
PAPA066_SHELL_356MM_AP_MK_16_TEXAS,10000,1.8414729135667773
PAPA062_SHELL_356MM_AP_MK_16_ARIZONA,10000,1.8414729135667773
PAPA035_Shell_356mm_AP_AP_Mk_16,10000,1.8414729135667773
PUPA016_120_AP_HURON,5000,1.8396522707682106
PBPA993_457MM_AP_LAWRENCE,10000,1.83438450938882
PIPA076_457MM_AP_LAURIA,10000,1.83438450938882
PBPA082_457MM_MII_TEST,10000,1.83438450938882
PBPA125_457MM_MII_AP_BC,10000,1.83438450938882
PRPA113_180MM_AP_CM_48,10000,1.8320544350372003
PRPA063_130MM_AP_PB46_OLD_GUNS,0,-1.8266858114217022
PRPA045_130_AP_KK,0,-1.8266858114217022
PRPA055_130MM_AP_OHOTNIK,0,-1.8266858114217022
PRPA048_130_AP_P_1917,0,-1.8266858114217022
PRPA104_356MM_AP_1938_POLTAVA,10000,1.8257738672285084
PWPA017_120_AP_50_M50,5000,1.8154156508200625
PWPA019_120MM_AP_SMALAND,5000,1.8154156508200625
PWPA027_120_AP_T11,5000,1.8154156508200625
PHPA020_120_AP_GRONINGEN,5000,1.8154156508200625
PHPA002_120_AP_FRIESLAND,5000,1.8154156508200625
PIPA034_203MM_50_1924_AP,0,-1.8151890397198667
PIPA037_203MM_50_AP_GENOVA,0,-1.8151890397198667
PGPA075_283MM_AP_GRAF,15000,1.8151476911578035
PGPA145_283MM_AP_SCHILL,15000,1.8151476911578035
PBPA002_381mm_AP_APC_MarkXXIIb,5000,1.8090642842847338
PBPA103_381MM_AP_REPULSE,5000,1.801276934950713
PBPA053_381MM_AP_MKXXIIB_C,5000,1.801276934950713
PBPA024_381MM_AP_HOOD,5000,1.801276934950713
PBPA133_381MM_AP_RENOWN,5000,1.7950938080048218
PBPA119_381MM_AP_MKXXIIB_BC,5000,1.7950938080048218
PBPA139_419MM_MII_AP_T11,10000,1.7896097184196602
PBPA127_419MM_AP_COLLINGWOOD,10000,1.7896097184196602
PBPA051_419MM_MII_AP,10000,1.7896097184196602
PBPA123_419MM_MII_AP_BC,10000,1.7896097184196602
PBPA121_381MM_AP_MKII_BC,15000,1.7855695391139292
PGPA118_420MM_AP_L_50,25000,1.7735957228584676
PJPA008_Shell_203mm_AP_AP_Type_91,0,-1.7566101048642424
PJPA122_203MM_AP_MAYA2,0,-1.7566101048642424
PJPA922_Shell_203mm_AP_AP_Type_91,0,-1.7566101048642424
PJPA918_Shell_203mm_AP_AP_Type_91,0,-1.7566101048642424
PJPA920_Shell_203mm_AP_AP_Type_91,0,-1.7566101048642424
PRPA188_305MM_AP_STALINGRAD_2,0,-1.7563481952355908
PRPA082_305MM_AP_STALINGRAD,0,-1.7563481952355908
PAPA128_Shell_406mm_AP_AP_Mk_8_Mod1,5000,1.7556522643125128
PGPA019_150MM_AP_PSGR_L3_7,5000,1.7548806086458368
PIPA027_150MM_AP_PSGR_L3_7,5000,1.7548806086458368
PBPA130_203MM_AP_HAMPSHIRE,10000,1.743484408189877
PJPA060_SHELL_305MM_AP_850LBS,0,-1.7376558640649464
PAPA021_Shell_127mm_AP_AP,5000,-1.7323870537299557
PWPA013_120_50_AP_M42,5000,1.7307157459994338
PBPA054_381MM_AP_MKII,10000,1.7293972601106988
PUPA014_381MM_AP_YUKON,10000,1.7293972601106988
PRPA149_254MM_55_AP_T11,10000,1.7271004493314424
PJPA060_SHELL_305MM_AP_850LBS,5000,1.7185241634684267
PGPA127_457MM_AP_PREUSSEN,15000,1.7182861528656002
PGPA135_210MM_AP_T11,10000,1.7137195920183812
PAPA125_356MM_AP_FLORIDA,25000,1.711980960510262
PRPA048_130_AP_P_1917,5000,1.7114863678011627
PRPA045_130_AP_KK,5000,1.7114863678011627
PRPA055_130MM_AP_OHOTNIK,5000,1.7114863678011627
PRPA063_130MM_AP_PB46_OLD_GUNS,5000,1.7114863678011627
PXPA022_Shell_127mm_AP_SC_Mk_38,0,1.6930568880922037
PJPA092_310MM_AP_AZUMAYA,0,-1.6866440420012396
PJPA088_310MM_AP_AZUMAYA,0,-1.6866440420012396
PJPA069_410MM_AP_MUTSU,10000,1.6799782182529865
PGPA093_305MM_AP_L3_8_AEGIR,5000,-1.6757511081864074
PGPA073_88MM_AP_SK_L45,0,-1.656108204254736
PFPA087_305MM_45_1910_AP_TOULON,10000,1.6534719894689243
PGPA112_150MM_AP_PSGR_L4_5_AUSF_B,0,-1.6447307187239746
PWPA004_305MM_AP_VIRIBUS,5000,1.6426000961462517
PFPA083_305MM_AP_1931,0,-1.6274324584129807
PFPA078_305MM_AP_CARNOT,0,-1.6274324584129807
PRPA128_406MM_AP_V_I_LENIN,5000,1.6238288544012658
PRPA094_406MM_AP_LENIN,5000,1.6238288544012658
PIPA059_406MM_AP_G_VERDI,20000,1.6230804738257554
PJPA069_410MM_AP_MUTSU,0,-1.622590600539664
PFPA001_330MM_AP_D,0,-1.621428495395294
PFPA074_330MM_AP_STRASBOURG,0,-1.621428495395294
PFPA086_330MM_AP_M1935,0,-1.621428495395294
PGPA077_128MM_AP_T61,5000,1.6205332572701847
PGPA096_128MM_AP_Z35,5000,1.6205332572701847
PXPA045_128MM_AP_SK_C34,5000,1.6205332572701847
PGPA065_128MM_AP_SK_C34,5000,1.6205332572701847
PGPA104_128MM_AP_Z44,5000,1.6205332572701847
PXPA069_203MM_AP_PZ_SPR_GGR_L4_4,10000,1.618567718994024
PGPA023_203MM_AP_PZ_SPR_GGR_L4_4,10000,1.618567718994024
PGPA063_203MM_AP_P_O,10000,1.618567718994024
PHPA011_203MM_AP_PZ_SPR_GGR_L4_4,10000,1.618567718994024
PHPA024_203MM_AP_SPEIJK,10000,1.618567718994024
PZPA026_130MM_AP_SILIWANGI,5000,1.6139787267800187
PRPA003_130mm_AP_PB_46,5000,1.6139787267800187
PRPA019_130MM_AP_NEPREM,5000,1.6139787267800187
PRPA050_AP_LGD,5000,1.6139787267800187
PZPA002_130_AP_ANSHAN,5000,1.6139787267800187
PRPA146_130MM_AP_PB46_TASH39,5000,1.6139787267800187
PFPA032_305MM_45_1910_AP,5000,1.609587345848995
PJPA106_140MM_AP_KITAKAMI,5000,1.606858311117243
PJPA013_Shell_140mm_AP_C_capped,5000,1.606858311117243
PZPA059_140MM_AP_NING_HAI,5000,1.606858311117243
PGPA041_406MM_AP_PZ_GR_L4_4_AUSF_B,10000,-1.6032724222181605
PRPA142_380MM_AP_SEVASTOPOL,20000,1.5994376641986552
PRPA144_457MM_AP_USHAKOV,20000,1.5971809592514763
PRPA080_457MM_AP,20000,1.5971809592514763
PRPA123_220MM_AP_B44,5000,1.5678036725656375
PRPA901_220MM_AP_PETROZ,5000,1.5678036725656375
PJPA030_Shell_305mm_AP_APC_41_year_Type,10000,1.5670451111191142
PFPA011_155MM_50_1920_AP,5000,1.559245015122479
PJPA005_Shell_410mm_AP_APC_Type_91,0,-1.5540149804422088
PJPA071_410MM_AP_ASHITAKA,0,-1.5540149804422088
PJPA080_Shell_410mm_AP_KII,0,-1.5540149804422088
PJPA104_410MM_AP_ASAMA,0,-1.5540149804422088
PGPA137_350MM_AP_ANHALT,25000,1.5515440626299615
PZPA056_457MM_AP,20000,-1.5454440070478914
PGPA118_420MM_AP_L_50,5000,-1.541325689565265
PGPA098_380MM_AP_L_4_4_B_POMMERN,15000,1.5409964067515158
PGPA001_380mm_AP_APC_L_4_4,15000,1.5409964067515158
PGPA048_380MM_AP_APC_L_4_4_B,15000,1.5409964067515158
PGPA087_380MM_AP_SIEGFRIED,15000,1.5409964067515158
PFPA052_380MM_BOURGOGNE_AP,10000,1.5148987845040374
PFPA075_380MM_AP_FLANDRE,10000,1.5148987845040374
PFPA049_380MM_AP_JBART,10000,1.5148987845040374
PZPA034_380MM_AP_WUIJING,10000,1.5148987845040374
PFPA036_380MM_45_1935_AP,10000,1.5148987845040374
PFPA046_380MM_AP_GASCOGNE,10000,1.5148987845040374
PAPA006_Shell_356mm_AP_AP_Mk_16,0,-1.5094662661718883
PAPA119_356MM_AP_MK16_CALIFORNIA,0,-1.5094662661718883
PBPA043_356MM_MVII_MVIIB_AP,5000,1.5060383703783042
PBPA059_356MM_AP_DUKE,5000,1.5060383703783042
PBPA110_356MM_AP_MARLB,5000,1.5060383703783042
PGPA108_150MM_AP_PSGR_L3_7_C25_AUSF_B,15000,1.5033196940356985
PZPA030_203MM_AP_MARTEL_CN,5000,1.4987705485408842
PFPA021_203MM_55_1931_AP,5000,1.4987705485408842
PFPA072_406MM_AP_CHAMPAGNE,10000,-1.496005684206847
PJPA129_150MM_60_AP_CL,10000,1.481238685051256
PRPA127_406MM_AP_KIM,10000,1.473697454793066
PRPA106_406MM_AP_BORODINO,10000,1.473697454793066
PBPA981_406MM_AP_T10,10000,1.473697454793066
PRPA079_406MM_AP_MOD1937,10000,1.473697454793066
PAPA055_305mm_AP_AP_870lbs,5000,-1.4697100483082925
PAPA054_Shell_305mm_AP_AP_Mk15,5000,-1.4697100483082703
PXPA084_HINDEN_H2019_AP,5000,-1.4681821324525557
PFPA008_139MM_55_1923_AP,0,-1.4491790013311467
PAPA119_356MM_AP_MK16_CALIFORNIA,10000,1.4480115177160302
PAPA006_Shell_356mm_AP_AP_Mk_16,10000,1.4480115177160302
PIPA055_254MM_AP_NAPOLI,15000,1.4447165515361071
PVPA005_AP_ALBANY_ABREU,5000,1.4088164327387798
PXPA012_152MM_AP_DR_FRANKY,5000,1.4088164327387798
PAPA095_152MM_AP_CHARLSTON,5000,1.4088164327387798
PAPA027_Shell_152mm_AP_AP_105lbs,5000,1.4088164327387798
PVPA028_152MM_AP_105LBS,5000,1.4088164327387798
PZPA048_114MM_AP_MK16,0,1.408325789685927
PBPA062_114MM_SAP_55LB,0,1.4083257896859047
PUPA012_114MM_AP_VAMPIRE_2,0,1.4083257896859047
PXPA078_305MM_AP_ALASKA_H2019,25000,1.4031402899432832
PXPA078_305MM_AP_ALASKA_H2019,30000,1.3952740498566207
PAPA125_356MM_AP_FLORIDA,10000,-1.382928806386785
PZPA050_152MM_AP_6CRH_MK4,5000,1.371308188788256
PBPA096_152MM_AP_PLYMOUTH,5000,1.371308188788256
PBPA021_152MM_AP_BEL,5000,1.371308188788256
PUPA002_152MM_AP_PERTH,5000,1.371308188788256
PBPA093_152MM_AP_BELFAST2,5000,1.371308188788256
PBPA016_152MM_AP_6CRH_MK4,5000,1.371308188788256
PGPA093_305MM_AP_L3_8_AEGIR,15000,1.3555666476741113
PAPA110_127MM_AP_HILL,5000,1.3524108104264743
PAPA109_127MM_AP_BENHAM,5000,1.3524108104264743
PAPA078_127MM_AP_KIDD,5000,1.3524108104264743
PAPA113_127mm_AP_SOMERS,5000,1.3524108104264743
PWPA029_127MM_AP_VELOS,5000,1.3524108104264743
PAPA070_127MM_AP_BLACK,5000,1.3524108104264743
PAPA068_127MM_AP_FLINT,5000,1.3524108104264743
PAPA086_127MM_AP_MONAGHAN,5000,1.3524108104264743
PZPA008_127_AP_MK_38,5000,1.3524108104264743
PAPA004_Shell_127mm_AP_SC_Mk_38,5000,1.3524108104264743
PZPA004_127_AP_LO_YANG,5000,1.3524108104264743
PZPA053_127MM_AP_SC_MK_38,5000,1.3524108104264743
PAPA158_127MM_AP_HALFORD,5000,1.3524108104264743
PZPA061_127MM_AP_T11,5000,1.3524108104264743
PXPA064_Shell_127mm_AP_SC_Mk_38,5000,1.3524108104264743
PRPA109_220MM_AP_B43,10000,1.3456834023084951
PRPA073_356MM_AP_1911,5000,1.3423658920667991
PRPA036_220_AP_B_23,10000,1.3339351899419372
PIPA012_381MM_50_AP_ROMA,10000,1.3286029919294728
PIPA045_381MM_50_AP,10000,1.3286029919294728
PFPA013_152MM_55_1930_AP_1931,0,-1.3144702197475988
PRPA098_406MM_AP_MOD1914BIS,5000,1.3129535856150953
PBPA044_406MM_MIV_AP,5000,1.3070970134532622
PBPA129_406MM_MIV_AP_BC,5000,1.3070970134532622
PGPA041_406MM_AP_PZ_GR_L4_4_AUSF_B,30000,1.270724408727153
PJPA104_410MM_AP_ASAMA,10000,1.262122037568103
PJPA080_Shell_410mm_AP_KII,10000,1.262122037568103
PJPA071_410MM_AP_ASHITAKA,10000,1.262122037568103
PJPA005_Shell_410mm_AP_APC_Type_91,10000,1.262122037568103
PFPA072_406MM_AP_CHAMPAGNE,30000,1.2544142386923696
PRPA047_180_AP_MOLOTOV,0,-1.2287388278954814
PRPA038_180_AP_B_32_F,0,-1.2287388278954814
PXPA037_406MM_AP_PZ_GR_L4_4,10000,1.2267659840973444
PGPA131_406MM_AP_KURFURST,10000,1.2267659840973444
PGPA038_406MM_AP_PZ_GR_L4_4,10000,1.2267659840973444
PXPA078_305MM_AP_ALASKA_H2019,15000,-1.2234315710977661
PAPA156_406MM_AP_WVIRGINIA_44,5000,1.2202717937723095
PRPA097_406MM_AP_B37,15000,-1.218983020608233
PGPA125_150MM_AP_WH_BLACKTEMPLAR,5000,-1.2176391375969375
PGPA089_150MM_AP_MAINZ,5000,-1.2176391375969375
PFPA032_305MM_45_1910_AP,0,-1.1800040093129405
PIPA005_320MM_AP_Model1936,5000,1.1752795525853843
PRPA137_320MM_AP_NOVOROS,5000,1.1752795525853843
PIPA018_320MM_AP_GCESARE,5000,1.1752795525853843
PHPA004_240MM_55_AP,10000,1.1674310139074606
PFPA006_165MM_45_1893_AP,5000,1.1618971814565393
PBPA011_152MM_AP_4CRH,5000,1.1576239820663803
PVPA026_152MM_AP_4CRH,5000,1.1576239820663803
PGPA036_380MM_AP_PZ_GR_L3_5,10000,1.156404855933757
PBPA106_508MM_AP_INCOMPARABLE,5000,1.1514059095187434
PSPA002_203MM_AP_CANARIAS,10000,-1.151359767931548
PJPA137_410MM_AP_DAISEN,15000,1.1510492213633539
PJPA053_410mm_AP_APC_Type_91,15000,1.1510492213633539
PZPA028_410mm_AP_IZUMO_CN,15000,1.1510492213633539
PFPA042_340MM_45_1930_AP,0,-1.1503973415006419
PFPA034_340MM_45_1912_AP,0,-1.1478833417598366
PAPA043_Shell_127_AP_C_Mk_15,5000,-1.1450505599774896
PZPA014_127_AP_MK_7,5000,-1.1450505599774896
PGPA118_420MM_AP_L_50,20000,1.1426147749323379
PJPA137_410MM_AP_DAISEN,5000,-1.139540255430782
PJPA053_410mm_AP_APC_Type_91,5000,-1.139540255430782
PZPA028_410mm_AP_IZUMO_CN,5000,-1.139540255430782
PAPA066_SHELL_356MM_AP_MK_16_TEXAS,0,-1.1225535801007602
PAPA062_SHELL_356MM_AP_MK_16_ARIZONA,0,-1.1225535801007602
PAPA035_Shell_356mm_AP_AP_Mk_16,0,-1.1225535801007602
PGPA054_283MM_AP_SCHARNHORST,5000,-1.122411381194488
PHPA005_283MM_AP_PZ_GR,5000,-1.1224113811944325
PSPA002_203MM_AP_CANARIAS,15000,1.114284608229732
PGPA127_457MM_AP_PREUSSEN,0,-1.1112746542602525
PZPA012_102MM_AP_QF_MKIV,0,-1.1003735569470874
PBPA064_102MM_AP_QF_MKIV,0,-1.1003735569470874
PRPA086_305MM_AP_KRON,0,-1.0969032474228202
PGPA122_350MM_AP_SK_C14,5000,-1.0930632485409486
PGPA082_350MM_AP_PEFRIEDRICH,5000,-1.0930632485409486
PIPA030_203MM_55_1924_AP,10000,1.089202740136086
PGPA137_350MM_AP_ANHALT,20000,1.0875349149269242
PRPA086_305MM_AP_KRON,10000,1.0793942542479895
PXPA037_406MM_AP_PZ_GR_L4_4,0,-1.0670111952220118
PGPA038_406MM_AP_PZ_GR_L4_4,0,-1.0670111952220118
PGPA131_406MM_AP_KURFURST,0,-1.0670111952220118
PFPA083_305MM_AP_1931,10000,1.0645609179666504
PFPA078_305MM_AP_CARNOT,10000,1.0645609179666504
PGPA116_483MM_AP_HANNOVER,0,-1.064256099946137
PJPA094_127MM_AP_YUDACHI,5000,-1.0528360041294205
PJPA075_127mm_50_AP_HAREKAZE,5000,-1.0528360041294205
PJPA097_127MM_AP_HAYATE,5000,-1.0528360041294205
PJPA120_127MM_AP_T11,5000,-1.0528360041294205
PJPA127_127MM_AP_TOKACHI,5000,-1.0528360041294205
PJPA016_127MM_AP_YUKIKAZE,5000,-1.0528360041294205
PJPA011_Shell_127mm_AP_Type_0,5000,-1.0528360041294205
PJPA083_127_AP_ASASHIO,5000,-1.0528360041294205
PGPA045_305MM_AP_PZ_GR_L4_9,10000,1.0485994667606358
PFPA067_152MM_BAYARD,0,-1.0469387625418158
PFPA027_152MM_GRASSE_AP,0,-1.0469387625418158
PUPA010_152MM_AP_MYSORE,0,-1.0469387625418158
PFPA015_152MM_55_1930_AP_1937,0,-1.0469387625418158
PIPA034_203MM_50_1924_AP,5000,1.0451154924532524
PIPA037_203MM_50_AP_GENOVA,5000,1.0451154924532524
PFPA023_240MM_55_AP,0,-1.0446070080509795
PFPA081_240MM_55_AP_T11,0,-1.0446070080509795
PWPA009_120MM_AP_45_M24,5000,1.0441990980505356
PJPA115_AP_HIEI,0,-1.0438713264202426
PJPA112_356MM_AP_HYUGA,0,-1.0438713264202426
PJPA001_Shell_356mm_AP_APC_Type_91,0,-1.0438713264202426
PJPA616_356MM_AP_ISE,0,-1.0438713264202426
PJPA110_356MM_AP_ISE,0,-1.0438713264202426
PJPA626_356MM_AP_ISE,0,-1.0438713264202426
PWPA021_120_AP_50_M36,5000,1.0427272053197711
PWPA002_120_AP_BLYSKAWICA,5000,1.0427272053197711
PXPA091_YAMATO_H2019_AP,0,-1.0378340984405043
PJPA017_Shell_460mm_AP_APC_Type_91,0,-1.0378340984405043
PGPA052_420MM_AP_APC_L_4_6,5000,1.0350330935560148
PGPA129_420MM_AP_KURFURST,5000,1.0350330935560148
PXPA027_420MM_AP_APC_L_4_6,5000,1.0350330935560148
PAPA125_356MM_AP_FLORIDA,20000,1.0299783681587238
PIPA049_305MM_46_1909_AP,10000,1.0295162964295557
PRPA124_180_AP_B_33_F,0,1.0263176807603802
PIPA045_381MM_50_AP,0,-1.02197896351216
PIPA012_381MM_50_AP_ROMA,0,-1.02197896351216
PRPA104_356MM_AP_1938_POLTAVA,0,-1.0150396077833967
PGPA112_150MM_AP_PSGR_L4_5_AUSF_B,5000,1.014977132036976
PIPA052_406MM_1940_AP_M_POLO,10000,1.0034807599112572
PRPA076_406MM_AP_MOD1914,5000,1.0028359526181196
PZPA056_457MM_AP,25000,-1.0013948137554185
PIPA059_406MM_AP_G_VERDI,5000,-0.9943092939250331
PRPA142_380MM_AP_SEVASTOPOL,5000,-0.99420945792561
PRPA047_180_AP_MOLOTOV,5000,0.9923538570019375
PRPA038_180_AP_B_32_F,5000,0.9923538570019375
PGPA116_483MM_AP_HANNOVER,10000,0.9908419187093287
PGPA083_210MM_AP_PSGR_L4_1,10000,-0.9903698284070228
PXPA091_YAMATO_H2019_AP,10000,0.9858133415956649
PJPA017_Shell_460mm_AP_APC_Type_91,10000,0.9858133415956649
PRPA188_305MM_AP_STALINGRAD_2,10000,0.9837693540480918
PRPA082_305MM_AP_STALINGRAD,10000,0.9837693540480918
PXPA081_HENRI_H2019_AP,5000,-0.9748223129144029
PFPA086_330MM_AP_M1935,10000,0.9703639680303855
PFPA001_330MM_AP_D,10000,0.9703639680303855
PFPA074_330MM_AP_STRASBOURG,10000,0.9703639680303855
PJPA074_127mm_AP_Mk42_Harekaze,0,-0.964123720950083
PGPA041_406MM_AP_PZ_GR_L4_4_AUSF_B,25000,0.9615843405364144
PGPA082_350MM_AP_PEFRIEDRICH,10000,0.9588392394719758
PGPA122_350MM_AP_SK_C14,10000,0.9588392394719758
PZPA054_127MM_AP_MK_X,0,-0.9586872830138926
PAPA154_127MM_AP_JOSHUA,0,-0.9570882742499176
PGPA083_210MM_AP_PSGR_L4_1,15000,0.9558412950810169
PZPA030_203MM_AP_MARTEL_CN,0,-0.9549321264517907
PFPA021_203MM_55_1931_AP,0,-0.9549321264517907
PJPA030_Shell_305mm_AP_APC_41_year_Type,5000,-0.9533329696148285
PRPA080_457MM_AP,5000,-0.9442424334310306
PRPA144_457MM_AP_USHAKOV,5000,-0.9442424334310306
PBPA054_381MM_AP_MKII,0,-0.9436214822478362
PUPA014_381MM_AP_YUKON,0,-0.9436214822478362
PIPA049_305MM_46_1909_AP,5000,-0.9429315117625903
PBPA127_419MM_AP_COLLINGWOOD,5000,0.9409794773672431
PBPA139_419MM_MII_AP_T11,5000,0.9409794773672431
PBPA051_419MM_MII_AP,5000,0.9409794773672431
PBPA123_419MM_MII_AP_BC,5000,0.9409794773672431
PJPA922_Shell_203mm_AP_AP_Type_91,5000,0.9293415913883996
PJPA122_203MM_AP_MAYA2,5000,0.9293415913883996
PJPA920_Shell_203mm_AP_AP_Type_91,5000,0.9293415913883996
PJPA008_Shell_203mm_AP_AP_Type_91,5000,0.9293415913883996
PJPA918_Shell_203mm_AP_AP_Type_91,5000,0.9293415913883996
PSPA006_254MM_AP_IT,15000,0.9156494404140014
PGPA090_305MM_AP_L3_8_ODIN,5000,-0.9116665952556446
PGPA133_305MM_AP_L3_8_MECK,5000,-0.9116665952556446
